,id,mol_weight,formula,P,O,I,H,Se,Mo,X,Mg,Br,As,F,R,N,C,Zn,S,Cl,Co,polymer
4791,C16191,502.4243,C24H22O12,0,12,0,22,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
4792,C14860,130.958,C2H4Cl2O2,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
4793,C16507,364.371,C16H29O7P,1,7,0,29,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
4794,C16674,174.1546,C6H10N2O4,0,4,0,10,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
4795,C18318,172.1354,C7H8O5,0,5,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
4796,C20267,138.1704,C6H10N4,0,0,0,10,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0
4797,C21389,74.1216,C4H10O,0,1,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4798,C12636,918.8008,C42H46O23,0,23,0,46,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
4799,C20473,,C42H45O21R2,0,21,0,45,0,0,0,0,0,0,0,2,0,42,0,0,0,0,0
4800,C15489,924.7028,C31H43N8O17P3S,3,17,0,43,0,0,0,0,0,0,0,0,8,31,0,1,0,0,0
4801,C06218,828.7183,C30H52O26,0,26,0,52,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
4802,C10175,742.6321,C32H38O20,0,20,0,38,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
4803,C03506,287.2057,C11H14NO6P,1,6,0,14,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
4804,C02590,336.4458,C18H24O4S,0,4,0,24,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0
4805,C04732,276.2465,C9H16N4O6,0,6,0,16,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0
4806,C04924,,C50H86N3O26R,0,26,0,86,0,0,0,0,0,0,0,1,3,50,0,0,0,0,0
4807,C20460,889.7828,C41H45O22,0,22,0,45,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
4808,C06254,,C4H7O7PR2,1,7,0,7,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0
4809,C06658,202.2078,C8H14N2O4,0,4,0,14,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0
4810,C06244,59.0672,C2H5NO,0,1,0,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
4811,C06753,80.5135,C2H5ClO,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
4812,C12470,,C5H8NOSR,0,1,0,8,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0
4813,C02722,129.2001,C7H15NO,0,1,0,15,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
4814,C12406,696.7375,C37H44O13,0,13,0,44,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
4815,C16196,240.2325,C10H8O5S,0,5,0,8,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0
4816,C16304,713.571,C30H33O20,0,20,0,33,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
4817,C18635,699.7414,C36H45NO13,0,13,0,45,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0
4818,C03145,177.2214,C6H11NO3S,0,3,0,11,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0
4819,C04634,156.136,C7H8O4,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
4820,C03150,255.2472,C11H15N2O5,0,5,0,15,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0
4821,C03742,149.1467,C8H7NO2,0,2,0,7,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0
4822,C05841,256.232,C11H14NO6,0,6,0,14,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
4823,C05325,332.2066,C10H13N4O7P,1,7,0,13,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0
4824,C07089,176.5545,C6H5ClO4,0,4,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
4825,C06210,156.136,C7H8O4,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
4826,C05131,258.228,C10H14N2O6,0,6,0,14,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0
4827,C16266,176.5545,C6H5ClO4,0,4,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
4828,C11354,128.1259,C6H8O3,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4829,C11472,370.1417,C7H16O13P2,2,13,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
4830,C11544,268.2179,C9H16O9,0,9,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
4831,C16475,160.0999,C6H5FO4,0,4,0,5,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
4832,C20670,175.5697,C6H6ClNO3,0,3,0,6,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0
4833,C21383,348.1978,C9H17O12P,1,12,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
4834,C16213,160.1693,C10H8O2,0,2,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
4835,C16833,914.708,C30H45N8O17P3S,3,17,0,45,0,0,0,0,0,0,0,0,8,30,0,1,0,0,0
4836,C05122,515.703,C26H45NO7S,0,7,0,45,0,0,0,0,0,0,0,0,1,26,0,1,0,0,0
4837,C03974,,C4H8O7PR,1,7,0,8,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
4838,C20225,222.2372,C12H14O4,0,4,0,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
4839,C03773,,C8H13O7R,0,7,0,13,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0
4840,C16255,,C10H18NO2S2R,0,2,0,18,0,0,0,0,0,0,0,1,1,10,0,2,0,0,0
4841,C05636,180.2038,C9H12N2O2,0,2,0,12,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
4842,C03837,218.2054,C12H10O4,0,4,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
4843,C04504,,C8H14N2O4R2,0,4,0,14,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0
4844,C15647,,C6H9O7PR2,1,7,0,9,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0
4845,C20654,224.21,C11H12O5,0,5,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
4846,C20921,230.2179,C9H14N2O5,0,5,0,14,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
4847,C21777,220.2246,C11H12N2O3,0,3,0,12,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0
4848,C01167,,C10H11N2O6PR2,1,6,0,11,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0
4849,C03721,,C10H10N2O6SR2,0,6,0,10,0,0,0,0,0,0,0,2,2,10,0,1,0,0,0
4850,C02067,244.2014,C9H12N2O6,0,6,0,12,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
4851,C02855,350.1602,C6H16N4O9P2,2,9,0,16,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0
4852,C16594,263.3537,C11H21NO4S,0,4,0,21,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0
4853,C11546,254.2344,C9H18O8,0,8,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
4854,C05463,499.7036,C26H45NO6S,0,6,0,45,0,0,0,0,0,0,0,0,1,26,0,1,0,0,0
4855,C04737,,C37H66NO18R,0,18,0,66,0,0,0,0,0,0,0,1,1,37,0,0,0,0,0
4856,C04772,,C18H31O16(C12H20O10)n,0,10,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1
4857,C19868,652.6834,C32H44O14,0,14,0,44,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
4858,C19869,652.6834,C32H44O14,0,14,0,44,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
4859,C02101,,C6H12O6(C24H40O20)n,0,20,0,40,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1
4860,C06435,418.2958,C14H19N4O9P,1,9,0,19,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0
4861,C21168,182.1302,C8H6O5,0,5,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
4862,C14448,58.0361,C2H2O2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4863,C03451,379.3861,C13H21N3O8S,0,8,0,21,0,0,0,0,0,0,0,0,3,13,0,1,0,0,0
4864,C03899,,C12H18N3O8SR,0,8,0,18,0,0,0,0,0,0,0,1,3,12,0,1,0,0,0
4865,C03395,,C2H3O2R,0,2,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
4866,C03519,207.2258,C11H13NO3,0,3,0,13,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
4867,C02655,222.1926,C8H14O7,0,7,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
4868,C05681,,C21H42N2O5PR,1,5,0,42,0,0,0,0,0,0,0,1,2,21,0,0,0,0,0
4869,C15532,217.2224,C8H15N3O4,0,4,0,15,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
4870,C01094,260.1358,C6H13O9P,1,9,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4871,C19776,,C5H8O11P2R2,2,11,0,8,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0
4872,C06603,142.1094,C6H6O4,0,4,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4873,C01104,75.1097,C3H9NO,0,1,0,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
4874,C21101,,C7H14N5O5PR2,1,5,0,14,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0
4875,C08349,179.1711,C6H13NO5,0,5,0,13,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
4876,C01231,340.1157,C6H14O12P2,2,12,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4877,C03267,260.1358,C6H13O9P,1,9,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4878,C01372,,C2H2R2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
4879,C05985,54.0474,C3H2O,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4880,C18232,143.0975,C5H5NO4,0,4,0,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
4881,C04478,318.1719,C8H15O11P,1,11,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
4882,C15509,340.3698,C20H20O5,0,5,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
4883,C15510,340.3698,C20H20O5,0,5,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
4884,C06697,122.9198,AsO3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4885,C01998,53.0626,C3H3N,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
4886,C02367,214.3013,C12H22O3,0,3,0,22,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
4887,C05218,,C5H9O7PR2,1,7,0,9,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0
4888,C05697,144.9735,H2SeO4,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,C15488,62.043,C2H3FO,0,1,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
4890,C21390,58.1222,C4H10,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4891,C18338,212.1562,C9H8O6,0,6,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
4892,C19506,,(C8H8)n,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
4893,C07308,137.9974,C2H7AsO2,0,2,0,7,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
4894,C11143,78.1334,C2H6OS,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
4895,C12668,788.6575,C33H40O22,0,22,0,40,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
4896,C14857,112.9427,C2H2Cl2O,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
4897,C15562,107.1531,C7H9N,0,0,0,9,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
4898,C16314,789.6654,C33H41O22,0,22,0,41,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
4899,C16351,773.6676,C36H37O19,0,19,0,37,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
4900,C16420,209.2019,C9H11N3O3,0,3,0,11,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0
4901,C17260,,C7H12NO9S2R,0,9,0,12,0,0,0,0,0,0,0,1,1,7,0,2,0,0,0
4902,C21249,171.1507,C7H9NO4,0,4,0,9,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
4903,C21130,422.5549,C24H38O6,0,6,0,38,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
4904,C21206,336.127,C7H14O11P2,2,11,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
4905,C21671,306.3321,C12H18O7S,0,7,0,18,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0
4906,C05261,991.8733,C35H60N7O18P3S,3,18,0,60,0,0,0,0,0,0,0,0,7,35,0,1,0,0,0
4907,C06510,1665.5066,C68H97CoN21O21P2,2,21,0,97,0,0,0,0,0,0,0,0,21,68,0,0,0,1,0
4908,C16350,757.6682,C36H37O18,0,18,0,37,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
4909,C16297,595.5276,C30H27O13,0,13,0,27,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
4910,C21718,476.8191,C35H56,0,0,0,56,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
4911,C11899,440.4841,C22H32O9,0,9,0,32,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
4912,C15656,,C35H55N3O28R2,0,28,0,55,0,0,0,0,0,0,0,2,3,35,0,0,0,0,0
4913,C04787,793.1196,C33H41O20.,0,20,0,41,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
4914,C16349,741.6688,C36H37O17,0,17,0,37,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
4915,C16271,731.012,C46H66O7,0,7,0,66,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
4916,C20474,,C32H37O19R2,0,19,0,37,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0
4917,C20494,759.6395,C32H39O21,0,21,0,39,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
4918,C19769,275.2552,C11H17NO7,0,7,0,17,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
4919,C06041,,C20H33O20PR2,1,20,0,33,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0
4920,C20897,,C20H33O20PR2,1,20,0,33,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0
4921,C00686,,C7H13NO9PR,1,9,0,13,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0
4922,C11351,300.2062,C7H17N4O7P,1,7,0,17,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0
4923,C12632,638.4845,C27H26O18,0,18,0,26,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
4924,C08312,204.2682,C12H16N2O,0,1,0,16,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0
4925,C20831,324.1996,C6H13O11PS,1,11,0,13,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0
4926,C12645,741.6672,C33H41O19,0,19,0,41,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
4927,C20493,743.6401,C32H39O20,0,20,0,39,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
4928,C21743,,C36H60N3O26R,0,26,0,60,0,0,0,0,0,0,0,1,3,36,0,0,0,0,0
4929,C02997,197.1912,C8H11N3O3,0,3,0,11,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
4930,C15556,184.0844,C4H9O6P,1,6,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4931,C02301,,C8H14NO4R,0,4,0,14,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0
4932,C02571,204.2435,C9H18NO4,0,4,0,18,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
4933,C09870,198.3019,C12H22O2,0,2,0,22,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
4934,C09837,196.286,C12H20O2,0,2,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
4935,C17883,150.1745,C9H10O2,0,2,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
4936,C20465,192.2112,C11H12O3,0,3,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
4937,C05977,,C4H7O7PR2,1,7,0,7,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0
4938,C17952,223.1635,C7H14NO5P,1,5,0,14,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
4939,C12637,596.4909,C26H28O16,0,16,0,28,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
4940,C16550,198.5877,C5H12ClN2O2P,1,2,0,12,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0
4941,C16555,198.5877,C5H12ClN2O2P,1,2,0,12,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0
4942,C01047,174.1977,C7H14N2O3,0,3,0,14,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0
4943,C14110,140.1366,C7H8O3,0,3,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
4944,C15582,724.6599,C33H40O18,0,18,0,40,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
4945,C20492,727.6407,C32H39O19,0,19,0,39,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
4946,C16372,773.6676,C36H37O19,0,19,0,37,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
4947,C20468,581.4995,C26H29O15,0,15,0,29,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
4948,C04936,,C56H96N3O31R,0,31,0,96,0,0,0,0,0,0,0,1,3,56,0,0,0,0,0
4949,C02999,364.3484,C14H24N2O9,0,9,0,24,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0
4950,C05928,602.5533,C25H30N8O10,0,10,0,30,0,0,0,0,0,0,0,0,8,25,0,0,0,0,0
4951,C01143,308.1169,C6H14O10P2,2,10,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4952,C11519,127.1842,C7H13NO,0,1,0,13,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
4953,C04201,275.2783,C10H13NO6S,0,6,0,13,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0
4954,C04752,299.115,C6H11N3O7P2,2,7,0,11,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0
4955,C04937,,C34H57N2O26R,0,26,0,57,0,0,0,0,0,0,0,1,2,34,0,0,0,0,0
4956,C16371,757.6682,C36H37O18,0,18,0,37,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
4957,C16484,130.117,C6H7FO2,0,2,0,7,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
4958,C17230,278.3651,C12H22O5S,0,5,0,22,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0
4959,C20848,308.1169,C6H14O10P2,2,10,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4960,C03486,460.2708,C12H22N4O11P2,2,11,0,22,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0
4961,C17750,692.6611,C33H40O16,0,16,0,40,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
4962,C20642,975.2574,C49H100O14P2,2,14,0,100,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
4963,C06062,,C21H42N2O6PR,1,6,0,42,0,0,0,0,0,0,0,1,2,21,0,0,0,0,0
4964,C21016,289.2851,C11H19N3O6,0,6,0,19,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0
4965,C20982,294.3477,C18H18N2O2,0,2,0,18,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0
4966,C21500,,C17H21O4R,0,4,0,21,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0
4967,C02634,123.5382,C3H6ClNO2,0,2,0,6,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
4968,C02721,103.1198,C4H9NO2,0,2,0,9,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
4969,C03317,,C2H3NO2R2,0,2,0,3,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
4970,C06379,,C6H8NO5R,0,5,0,8,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0
4971,C02427,189.2123,C7H15N3O3,0,3,0,15,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0
4972,C02444,,C7H13N2O3R,0,3,0,13,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0
4973,C02716,,C6H9N2O4R,0,4,0,9,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0
4974,C21610,214.0673,C4H7O8P,1,8,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4975,C11437,214.1104,C5H11O7P,1,7,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
4976,C18172,189.2554,C8H19N3O2,0,2,0,19,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
4977,C20560,187.2858,C8H21N5,0,0,0,21,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0
4978,C06680,182.1302,C8H6O5,0,5,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
4979,C02089,,C9H14NO2R,0,2,0,14,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0
4980,C12452,183.2475,C10H17NO2,0,2,0,17,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
4981,C06224,136.1479,C8H8O2,0,2,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
4982,C21717,408.7021,C30H48,0,0,0,48,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
4983,C12299,176.2118,C11H12O2,0,2,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
4984,C20432,410.718,C30H50,0,0,0,50,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
4985,C04361,,C6H8O5R2,0,5,0,8,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0
4986,C06462,568.7226,C28H44N2O8S,0,8,0,44,0,0,0,0,0,0,0,0,2,28,0,1,0,0,0
4987,C11638,169.0731,C3H8NO5P,1,5,0,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
4988,C07585,179.176,C8H9N3O2,0,2,0,9,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
4989,C14114,132.2023,C10H12,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
4990,C16590,144.1684,C7H12O3,0,3,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
4991,C17212,208.2322,C7H12O5S,0,5,0,12,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0
4992,C21372,212.0945,C5H9O7P,1,7,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
4993,C17945,431.1865,C10H15N3O12P2,2,12,0,15,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0
4994,C09332,574.5432,C24H30N8O9,0,9,0,30,0,0,0,0,0,0,0,0,8,24,0,0,0,0,0
4995,C16422,464.4194,C22H24O11,0,11,0,24,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
4996,C16315,611.5254,C27H31O16,0,16,0,31,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
4997,C14103,152.1473,C8H8O3,0,3,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
4998,C14899,274.1193,C6H11O10P,1,10,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4999,C04133,269.1458,C7H12NO8P,1,8,0,12,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
5000,C21018,,C11H20NO2S2R,0,2,0,20,0,0,0,0,0,0,0,1,1,11,0,2,0,0,0
5001,C04234,276.1352,C6H13O10P,1,10,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
5002,C17226,264.3385,C11H20O5S,0,5,0,20,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0
5003,C21100,245.408,C12H31N5,0,0,0,31,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0
5004,C21069,287.101,C6H11NO8P2,2,8,0,11,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
5005,C21450,210.1834,C10H10O5,0,5,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
5006,C04923,869.7702,C32H55NO26,0,26,0,55,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0
5007,C12630,594.5181,C27H30O15,0,15,0,30,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
5008,C04170,346.4638,C20H30N2O3,0,3,0,30,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0
5009,C16373,711.5551,C30H31O20,0,20,0,31,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
5010,C00488,45.0406,CH3NO,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5011,C00375,,CH4NR,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5012,C01872,,CH2XR,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5013,C12447,516.3308,C16H26N2O13P2,2,13,0,26,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0
5014,C12627,578.5187,C27H30O14,0,14,0,30,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
5015,C01613,666.5777,C24H42O21,0,21,0,42,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
5016,C03989,666.5777,C24H42O21,0,21,0,42,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
5017,C08242,666.5777,C24H42O21,0,21,0,42,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
5018,C04034,,C12H22O11(C12H20O10)n,0,10,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1
5019,C21783,638.8721,C36H62O9,0,9,0,62,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
5020,C07297,1062.0062,C40H70N7O18P3S,3,18,0,70,0,0,0,0,0,0,0,0,7,40,0,1,0,0,0
5021,C20894,432.6374,C30H40O2,0,2,0,40,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
5022,C02115,119.1192,C4H9NO3,0,3,0,9,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
5023,C02715,,C5H6NO5R,0,5,0,6,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0
5024,C03139,175.1427,C5H9N3O4,0,4,0,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
5025,C05945,254.1809,C6H15N4O5P,1,5,0,15,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0
5026,C19767,272.3422,C16H20N2O2,0,2,0,20,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0
5027,C01566,42.04,CH2N2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
5028,C00244,63.0128,HNO3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5029,C02710,173.2096,C8H15NO3,0,3,0,15,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0
5030,C01885,,C4H7O4R,0,4,0,7,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
5031,C20653,224.21,C11H12O5,0,5,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
5032,C03047,172.2314,C6H16N6,0,0,0,16,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
