,Node,Degree Centrality,PageRank,Betweenness Centrality,formula,mol_weight
289,C00552,0.0012457732692649937,0.000283771559882212,0.0010292377351010993,C4H6O6,150.0868
290,C06192,0.001601708489054992,0.0002837176469564448,6.153732586498225e-05,C16H25N5O15P2,589.3417
291,C01176,0.0010678056593699946,0.0002830877316386227,0.000498291787580708,C21H30O3,330.4611
292,C00213,0.0014237408791599928,0.0002829358593903047,0.0005578772071943205,C3H7NO2,89.0932
293,C00672,0.0014237408791599928,0.00028274592099122934,0.00037086058773180635,C5H11O7P,214.1104
294,C16732,0.0007118704395799964,0.0002818994111117528,0.0017020330566123905,C10H9IN2O3R2,999.0
295,C07185,0.0008898380494749955,0.00028172543673884477,0.00034104650910102524,C8H16O2,144.2114
296,C00171,0.0010678056593699946,0.00028111618371794107,0.0010699479776156084,C5H10O7PR,999.0
297,C05202,0.0012457732692649937,0.00028079070337444365,0.0030233827627013997,C18H21NO4,315.3636
298,C04256,0.0014237408791599928,0.00028061053931460733,0.001263915054027483,C8H16NO9P,301.1877
299,C00643,0.0014237408791599928,0.00028051004619284304,0.0008069154202405439,C11H12N2O3,220.2246
300,C09694,0.0012457732692649937,0.0002804363508203741,0.0028097845447485276,C16H26O3,266.3758
301,C00300,0.0012457732692649937,0.00028018658229531004,0.002054364757046502,C4H9N3O2,131.1332
302,C05203,0.0012457732692649937,0.0002800358279428106,0.0025754744245241566,C17H19NO4,301.3371
303,C12369,0.0010678056593699946,0.00027994658837967603,0.0004325345202904134,C21H14O8,394.3311
304,C01516,0.0008898380494749955,0.00027972068763878474,0.000714725658815673,C17H19NO3,285.3377
305,C01227,0.0010678056593699946,0.000279450590711577,0.001470940972159037,C19H28O2,288.4244
306,C04911,0.0014237408791599928,0.00027851782147134835,0.0005691781301759022,C56H96N3O31R,999.0
307,C05435,0.0008898380494749955,0.00027775706657839086,0.0007246793311496182,C40H56,536.8726
308,C00455,0.001601708489054992,0.00027769923170674316,0.0001981636162361222,C11H15N2O8P,334.2192
309,C00313,0.0014237408791599928,0.00027758838158229674,0.0006955271353484638,C23H36N7O19P3S,839.5537
310,C08639,0.0012457732692649937,0.00027756903668950926,0.00021759221201863853,C27H31O16,611.5254
311,C05848,0.0012457732692649937,0.0002774322935454136,0.00045472727546876855,C12H14O3(C5H8)n,999.0
312,C16396,0.0012457732692649937,0.00027726103395752803,0.00026164974982389457,C7H9N3O2,167.1653
313,C01563,0.0014237408791599928,0.00027711739287725916,0.0004926040950997078,CH3NO2,61.04
314,C00458,0.001601708489054992,0.00027649511609810707,0.0001266983884020751,C9H16N3O13P3,467.1569
315,C00655,0.0014237408791599928,0.000276183747458399,0.00037236513161226855,C10H13N4O9P,364.2054
316,C00392,0.0012457732692649937,0.0002759697719484518,0.000989839074260583,C6H14O6,182.1718
317,C00606,0.0014237408791599928,0.0002754978484025684,0.0013199168677190223,C3H7NO4S,153.157
318,C00590,0.0012457732692649937,0.00027428627176067874,0.0019429934696795176,C10H12O3,180.2005
319,C00427,0.0007118704395799964,0.00027401079708554334,0.0010219040810969702,C20H32O5,352.4651
320,C00546,0.0014237408791599928,0.00027383358984347795,0.0004706000177858936,C3H4O2,72.0627
321,C00951,0.0010678056593699946,0.00027382407787898493,0.00013528839377482864,C18H24O2,272.382
322,C00777,0.0010678056593699946,0.0002737497664049735,0.0005576359257744427,C20H28O2,300.4351
323,C00345,0.0014237408791599928,0.00027372665471477357,0.0004070984942625474,C6H13O10P,276.1352
324,C00250,0.0014237408791599928,0.00027372097862803796,0.0005237610032221623,C8H9NO3,167.162
325,C00155,0.0014237408791599928,0.00027350771768475574,5.9280193495451644e-05,C4H9NO2S,135.1848
326,C00106,0.0014237408791599928,0.0002734716363432853,0.00029897490129657175,C4H4N2O2,112.0868
327,C10646,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C20H24O6,360.401
328,C18638,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C42H53NO15,811.8679
329,C06536,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C13H14N2O,214.2631
330,C20521,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C15H18N2O2,258.3156
331,C05473,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C21H30O5,362.4599
332,C04185,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C9H7NO4,193.1562
333,C00717,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C2H5O2R,999.0
334,C18327,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C16H17O8SR,999.0
335,C18330,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C20H21O10SR,999.0
336,C18333,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C21H23O10SR,999.0
337,C21255,0.0003559352197899982,0.0002733713337632175,6.335621569775689e-08,C12H25N3O6,307.3434
338,C00729,0.0008898380494749955,0.0002726353437464462,0.0003925013083813338,C8H15NO,141.2108
339,C01944,0.0010678056593699946,0.0002725926055529616,0.00024665084220410117,C29H50N7O17P3S,893.7303
340,C05653,0.0012457732692649937,0.0002724245473665457,0.0004965015685135883,C8H7NO3,165.1461
341,C00706,0.0010678056593699946,0.0002720224032974753,0.00024429535764671515,NH2R,999.0
342,C00311,0.0014237408791599928,0.00027194853556772937,0.00030941449071831385,C6H8O7,192.1235
343,C02059,0.0008898380494749955,0.00027076514310233886,0.0004295323375338197,C31H46O2,450.6957
344,C00131,0.001601708489054992,0.00027017240583500964,1.3265400119645754e-05,C10H16N5O12P3,491.1816
345,C01606,0.0010678056593699946,0.00026980896197857125,0.0006016959245684234,C8H6O4,166.1308
346,C00204,0.0012457732692649937,0.00026956702754097445,0.00071308008187747,C6H10O6,178.14
347,C03968,0.0012457732692649937,0.0002693964819727564,0.0013090861874751598,C3H8O6PR,999.0
348,C16546,0.0010678056593699946,0.0002692431376181049,0.00039828754131677796,C25H27NO,357.488
349,C00016,0.0010678056593699946,0.0002692320115458155,0.0007656969756330041,C27H33N9O15P2,785.5497
350,C12443,0.0010678056593699946,0.0002690644026056331,0.001313204861712999,C16H27N3O13P2,531.3454
351,C00815,0.0014237408791599928,0.00026855247092414313,0.0002475272103511167,C5H8O5,148.114
352,C07097,0.0008898380494749955,0.0002681544143135744,0.0009021380322224962,C6H4Cl2O2,179.0008
353,C03765,0.0012457732692649937,0.0002681208631502449,0.0007071804483728643,C8H8O2,136.1479
354,C00570,0.0014237408791599928,0.00026725847876330074,0.0002288644516924904,C11H20N4O11P2,446.2442
355,C11911,0.0010678056593699946,0.0002668349356507565,0.00016211602814772177,C18H31N3O13P2,559.3986
356,C00644,0.0014237408791599928,0.0002664149079619258,0.0003755545228309013,C6H15O9P,262.1517
357,C13747,0.0012457732692649937,0.00026627372380969976,0.0002346632896298884,C7H8N4O2,180.164
358,C00299,0.0014237408791599928,0.00026554735094612544,0.00011252337718812976,C9H12N2O6,244.2014
359,C00438,0.0012457732692649937,0.0002655353553853914,0.000850074613420103,C5H8N2O5,176.1274
360,C02798,0.0014237408791599928,0.00026512963497629747,0.00023579591071738864,C3H5O6P,168.042
361,C06025,0.0010678056593699946,0.00026465637446778485,5.316198767525272e-05,C84H154N2O37P2,1846.0603
362,C01876,0.0005339028296849973,0.00026464288539015436,0.0013618418564232842,C19H30O,274.4409
363,C18796,0.0010678056593699946,0.0002642522039738107,0.0007248992106256292,C5H9NO,99.1311
364,C01953,0.0010678056593699946,0.0002640550273999194,0.0016039156428008675,C21H32O2,316.4776
365,C01514,0.0010678056593699946,0.0002639751760535524,0.0006048718739075691,C15H10O6,286.2363
366,C00556,0.0010678056593699946,0.0002635864876519476,0.0005542963031085109,C7H8O,108.1378
367,C00120,0.0012457732692649937,0.000263431060314541,0.0007326929975254207,C10H16N2O3S,244.3106
368,C00550,0.0014237408791599928,0.0002632192053749501,0.0001635176303998203,C24H49N2O6PR,999.0
369,C18303,0.0008898380494749955,0.0002630807130962748,0.0010746054320065047,C7H6Cl2O4,225.0261
370,C00152,0.0014237408791599928,0.00026304733871102253,0.0003304058488991768,C4H8N2O3,132.1179
371,C02140,0.0008898380494749955,0.0002625189284469111,0.0020419285944615726,C21H30O4,346.4605
372,C14840,0.0008898380494749955,0.0002620234109379984,0.0006359191994653371,C6H5BrO,173.0073
373,C00858,0.0010678056593699946,0.00026191781359817653,0.000274876362900208,C16H12O4,268.2641
374,C18277,0.0008898380494749955,0.00026170609895123133,0.0009271459776582754,C20H12O4,316.3069
375,C01190,0.0012457732692649937,0.00026161947700959604,0.0005380854943044825,C25H46NO8R,999.0
376,C00601,0.0010678056593699946,0.00026125199814484797,0.0007967716149097227,C8H8O,120.1485
377,C00193,0.0010678056593699946,0.0002611993313981891,0.0007182286310713355,C7H6O,106.1219
378,C00477,0.0010678056593699946,0.00026076102820588314,0.0002766386684260519,C27H44O6,464.6347
379,C03590,0.0012457732692649937,0.0002607431998853574,0.00038631436450548305,C8H6O4,166.1308
380,C00254,0.0014237408791599928,0.00026007232122037384,1.5593856370063138e-05,C10H10O6,226.1828
381,C00168,0.0014237408791599928,0.00025995292441269714,0.00013383691456994487,C3H4O4,104.0615
382,C01185,0.0014237408791599928,0.0002597314924323542,0.00028291789870320326,C11H15NO9P,336.2119
383,C00613,0.0010678056593699946,0.0002595129545144237,0.00011952531544210645,C7H13N5O2R2,999.0
384,C00352,0.0014237408791599928,0.00025899248584172936,0.0002442132800333059,C6H14NO8P,259.151
385,C00468,0.0010678056593699946,0.00025892454967548786,0.00060106533229047,C18H22O2,270.3661
386,C00459,0.0014237408791599928,0.00025879196820093877,0.00024753147548536587,C10H17N2O14P3,482.1683
387,C01575,0.0007118704395799964,0.00025850345636017327,0.0008073663714271033,C10H15NO,165.2322
388,C00682,0.0012457732692649937,0.00025846735010228653,7.754151482108421e-05,C6H6O4,142.1094
389,C02106,0.0008898380494749955,0.0002582999259080129,0.0006167531938744663,C19H21NO4,327.3743
390,C00031,0.0012457732692649937,0.00025804140269948664,0.00037777659908979407,C6H12O6,180.1559
391,C03824,0.0010678056593699946,0.00025752364272355467,0.0008608412306794132,C6H7NO3,141.1247
392,C00904,0.0012457732692649937,0.0002572526149202471,0.0007802486019764198,C26H42N7O20P3S,897.6329
393,C03918,0.0008898380494749955,0.0002571078762208173,0.0007046887295543593,C6H4Cl2O4,210.9996
394,C00511,0.0012457732692649937,0.0002566355662010592,0.000555441659222642,C3H4O2,72.0627
395,C01198,0.0010678056593699946,0.0002564696519205468,0.0005837366686181954,C9H10O3,166.1739
396,C08586,0.0007118704395799964,0.00025644661888902566,0.00037079270956367545,C40H56,536.8726
397,C00420,0.0012457732692649937,0.00025627507268455795,0.00030407050282023774,C12H22O11(C6H10O5)n,999.0
398,C11522,0.0007118704395799964,0.0002561254498128232,0.0013619052126389827,C29H48O,412.6908
399,C00365,0.0014237408791599928,0.00025521693111419687,5.446968170294668e-05,C9H13N2O8P,308.1819
400,C04730,0.0012457732692649937,0.0002550790693048861,0.0007083584182204869,C42H73N2O21R,999.0
401,C00407,0.0012457732692649937,0.00025473513527197176,0.0006759251486997235,C6H13NO2,131.1729
402,C15555,0.0010678056593699946,0.0002543481272953101,0.00033354391494981703,C21H20O8,400.3787
403,C03502,0.0010678056593699946,0.0002543481272953101,0.00033354391494981703,C21H20O8,400.3787
404,C07108,0.0010678056593699946,0.00025426393416318964,7.335750406239482e-05,C26H29NO,371.5146
405,C02188,0.0010678056593699946,0.0002541981142454951,0.00021332228856578986,C7H13N3O2R2,999.0
406,C00371,0.0010678056593699946,0.00025419551783634935,0.00048191468654857446,C10H13N5O,219.2431
407,C16698,0.0012457732692649937,0.00025345677700971036,0.00037143827953288884,C11H20NO11P,373.2504
408,C13453,0.0008898380494749955,0.0002529493213705357,0.0005725361881259353,C15H22O3,250.3334
409,C00712,0.0010678056593699946,0.00025286357856344453,0.0006416917925161522,C18H34O2,282.4614
410,C01772,0.0010678056593699946,0.0002524025111669369,0.0005886325974942419,C9H8O3,164.158
411,C03585,0.0008898380494749955,0.0002521478500374691,0.0007048154783144124,C6H5ClO4,176.5545
412,C03167,0.0012457732692649937,0.0002520326262361786,0.0004432744122399294,C2H5O4P,124.0325
413,C16651,0.0008898380494749955,0.0002519560582126633,0.001196994369694953,C8H16O3,160.2108
414,C01761,0.0008898380494749955,0.0002519385903366845,0.000811031247969957,C21H22N2O3,350.411
415,C00021,0.0012457732692649937,0.00025178578033964547,0.0006857467541133913,C14H20N6O5S,384.4108
416,C06055,0.0012457732692649937,0.0002514435552446663,0.00017456551409637922,C4H10NO7P,215.0985
417,C21089,0.0007118704395799964,0.00025122359867021753,0.0013618735345311338,C27H46N7O18P3S,881.6765
418,C15791,0.0008898380494749955,0.00025103466028611856,0.00034074028739181935,C28H48O4,448.6783
419,C09762,0.0008898380494749955,0.00025079160876167507,0.00039101638079824585,C15H12O4,256.2534
420,C20720,0.0008898380494749955,0.00025049961383299827,0.0017510700483697507,C59H62Cl2N8O22,1306.07
421,C20819,0.0008898380494749955,0.00025036954608253614,0.0001592353357381428,C11H18N2O3S,258.3372
422,C00555,0.0012457732692649937,0.0002502445520621612,0.0007408835373833874,C4H9NO,87.1204
423,C00745,0.0008898380494749955,0.0002502273088696317,0.0007122421806127241,C10H14N2,162.2316
424,C12400,0.0010678056593699946,0.00025012299020928813,0.003932242806222074,C20H14O5,334.3222
425,C00170,0.0012457732692649937,0.00024977298393491623,0.0006327060938380928,C11H15N5O3S,297.3335
426,C03393,0.0012457732692649937,0.0002490232768731919,0.0007147123591484134,C4H9O8P,216.0832
427,C00123,0.0010678056593699946,0.00024891210193718515,0.0006574536091646333,C6H13NO2,131.1729
428,C01063,0.0010678056593699946,0.000248861249899153,0.0008864033666793831,C28H46N7O19P3S,909.6866
429,C00958,0.0012457732692649937,0.00024882648050496227,0.00036455867633971515,C11H21NO7PR2,999.0
430,C01107,0.0012457732692649937,0.0002483826851821307,0.0009347029955813589,C6H13O7P,228.137
431,C01175,0.0010678056593699946,0.0002483089358901867,0.0004377398820772078,C17H22O10,386.3506
432,C00877,0.0010678056593699946,0.00024829867130725744,0.00035643469240589047,C25H40N7O17P3S,835.6081
433,C06516,0.0010678056593699946,0.00024829238951264734,6.6589469163473126e-06,C18H21NO4,315.3636
434,C03012,0.0010678056593699946,0.00024802685627555164,0.00021249065029080845,C10H8O2,160.1693
435,C00900,0.0010678056593699946,0.00024793050707786976,0.0011670376641742424,C5H8O4,132.1146
436,C04598,0.0010678056593699946,0.00024771768834089215,0.0011654971074376416,C10H22NO7PR,999.0
437,C01134,0.0012457732692649937,0.0002477152543278626,0.000561019355621504,C11H23N2O7PS,358.3483
438,C04314,0.0010678056593699946,0.0002475059121569371,0.00047976398790417114,C10H10O2,162.1852
439,C01460,0.0010678056593699946,0.0002474259400445148,0.00020224755142614584,C21H20O10,432.3775
440,C02659,0.0010678056593699946,0.0002473725470556192,0.0005142914427823277,C4H7NO,85.1045
441,C14839,0.0008898380494749955,0.0002470903443058015,0.0004872063344858141,C6H5BrO,173.0073
442,C06645,0.0007118704395799964,0.000246539326474224,0.0007101137383408943,C14H8Cl4O4,382.0229
443,C01230,0.0010678056593699946,0.0002464718132097365,0.00036293287417575224,C30H52O7P2,586.6772
444,C01091,0.0008898380494749955,0.00024588118492190243,0.002789888048712931,C23H30N2O5,414.4947
445,C01617,0.0008898380494749955,0.0002454158617818836,0.0005107250141089011,C15H12O7,304.2516
446,C12316,0.0008898380494749955,0.0002454158617818836,0.0005107250141089011,C15H12O7,304.2516
447,C16731,0.0005339028296849973,0.0002453638721929553,0.00034063469369899005,C10H8I2N2O3R2,999.0
448,C01455,0.0010678056593699946,0.0002452883515784867,3.0494829962038096e-06,C7H8,92.1384
449,C06102,0.0010678056593699946,0.00024473385049785554,0.00039898426361706363,C6H10O3,130.1418
450,C01015,0.0008898380494749955,0.00024438642363107534,0.000604447561413629,C5H9NO3,131.1299
451,C00252,0.0010678056593699946,0.00024432378142638027,0.000464322407324448,C12H22O11,342.2965
452,C04874,0.0008898380494749955,0.0002436575245778507,0.0006815487012018054,C9H13N5O4,255.2306
453,C04217,0.0010678056593699946,0.0002435894631772937,0.00035208069372485355,C25H44O7P2,518.5602
454,C00387,0.0012457732692649937,0.00024351269740516352,7.8374491959294e-05,C10H13N5O5,283.2407
455,C01158,0.0008898380494749955,0.00024272343844716003,0.0010563037076661867,C13H16O10,332.2601
456,C02526,0.0008898380494749955,0.00024267124449206648,0.0005746827902278089,C12H10O2,186.2066
457,C03283,0.0012457732692649937,0.0002426420020937931,0.00010141394793495797,C4H10N2O2,118.1344
458,C00986,0.0012457732692649937,0.00024248389089824855,0.0001797339883029017,C3H10N2,74.1249
459,C01879,0.0010678056593699946,0.00024180889339640418,0.0005959147794799387,C5H7NO3,129.114
460,C00411,0.0010678056593699946,0.00024154687316967592,0.0020651161437141665,C32H46N7O20P3S,973.7288
461,C02693,0.0012457732692649937,0.0002415390443956535,0.0007289581256987596,C10H10N2O,174.1992
462,C07047,0.0007118704395799964,0.00024153082945807384,0.0005111157107723708,C7H15Cl2N2O2P,261.086
463,C00237,0.0008898380494749955,0.00024145239420661182,0.00015536325270572377,CO,28.0101
464,C00691,0.0008898380494749955,0.00024134221049677615,0.0006804543076620281,C6H10O6,178.14
465,C00780,0.0010678056593699946,0.00024124425115962532,0.0001274742466483143,C10H12N2O,176.2151
466,C01165,0.0012457732692649937,0.00024114159543722912,0.0002205489665201074,C5H9NO3,131.1299
467,C05623,0.0010678056593699946,0.00024112632708256194,0.00029589693183754677,C21H20O12,464.3763
468,C10073,0.0010678056593699946,0.00024112632708256194,0.00029589693183754677,C21H20O12,464.3763
469,C00112,0.0012457732692649937,0.0002406063678257893,0.0005775962167974621,C9H15N3O11P2,403.1764
470,C10538,0.0008898380494749955,0.00024051581337411514,0.0005060733731090328,C22H22O10,446.4041
471,C12145,0.0010678056593699946,0.00024049106584657847,0.0018600899975924569,C19H38NO4R,999.0
472,C00666,0.0012457732692649937,0.00024045770588125296,0.00018243620835130904,C7H14N2O4,190.1971
473,C18275,0.0010678056593699946,0.0002403149188816116,0.00029453969877255346,C20H14O2,286.324
474,C14852,0.0010678056593699946,0.0002403149188816116,0.00029453969877255346,C20H14O2,286.324
